;id;comments
458;58;Lijkt bijna Spaanse rijschool
459;58;:smiling_face_with_heart-eyes:
460;58;:smiling_face_with_heart-eyes:
461;58;Amazing content :fire: please DM me!
462;58;Beautiful! I have horse riding photos coming up soon :smiling_face_with_heart-eyes::red_heart:️
463;58;S:smiling_face_with_heart-eyes: BEAUTIFUL
464;58;:white_heart::white_heart::white_heart:
465;58;:white_heart:
466;58;:smiling_face_with_heart-eyes:Beauty
467;59;mds como eu odeio ser pobre
468;59;Perfeição :smiling_face_with_heart-eyes:
469;59;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
470;59;Perfeito
471;59;Sucesso :smiling_face_with_heart-eyes:
472;59;tudoooo :fire:
473;59;:fire::fire::fire:
474;59;perfeito demaissssssss :red_heart:️:red_heart:️:red_heart:️
475;59;@tamy.latuf a gente AMAA :two_hearts:
476;60;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
477;60;@nahcardoso :red_heart:️
478;60;oiii gente, vai ter reposição do vestido ingrid com abertura nas costas?
479;60;tudoooo :fire:
480;60;euuuu!
481;60;@gabriellafrota vaiii sim Gab, além de vários outros parecidos e beeem lindos! :red_heart:️
482;61;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
483;61;Que perfeição
484;61;Vai ter repo do body Ibiza tamanho P?
485;61;tem época que vcs tão arrasando, mas tem época que..
486;61;Já comprei o meu :bikini: :fire::red_heart:️
487;61;@jack_loppes_ esse drop tá TUDO! :smiling_face_with_heart-eyes::two_hearts:
488;62;I have a proposal for you, if you are interested send me a message and I will tell you what it is about
489;62;:smiling_face_with_heart-eyes:
490;62;:smiling_face_with_heart-eyes:
491;62;Where are these beautiful trousers from?! Such a great look :white_heart::white_heart::white_heart:
492;62;:black_heart::black_heart::black_heart:
493;62;Love this look! :white_heart:
494;62;It’s the coat for me :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
495;63;This blazer and the best shoulders:smiling_face_with_heart-eyes:
496;63;Gorgeous!!
497;63;:smiling_face_with_heart-eyes:
498;63;Iconic! :black_heart:
499;63;@annabelrosendahl :white_heart::white_heart:
500;64;:smiling_face_with_heart-eyes:
501;64;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
502;64;:smiling_face_with_heart-eyes::coat:
503;64;:white_heart:
504;64;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
505;64;:black_heart:
506;64;:fire::fire:
507;65;A dream! :red_heart:️:raising_hands:
508;65;Amazing :smiling_face_with_heart-eyes:
509;65;🥹:red_heart:️:people_hugging:
510;65;beauty:smiling_face_with_heart-eyes:
511;65;:black_heart::white_heart::black_heart:
512;65;Love it :white_heart:
513;65;Ooooh ik nu ook!
514;65;@beatrice.gutu :red_heart:️:red_heart:️
515;66;:white_heart::smiling_face_with_sunglasses::tulip::heart_on_fire::collision:
516;66;Gorgeous look:white_heart::black_heart:
517;66;Mooi!
518;66;Chic
519;66;Stunning :white_heart::white_heart:
520;67;Zou je op m’n DM willen reageren! :smiling_face_with_smiling_eyes:
521;67;:two_hearts::two_hearts:
522;67;:heart_exclamation:️:tulip::paw_prints::collision::white_heart::heart_on_fire:
523;67;Lijkt op Nouel als baby
524;67;Her eyes :eye:️ :eye:️ :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:!
525;67;looooove itt
526;67;I want thissss
527;67;:smiling_face_with_heart-eyes:
528;67;Those eyes. She’s adorable.
529;67;Ahhhh Olive is te schattig :red_heart:️
530;68;:black_heart::black_heart::black_heart:
531;68;:paw_prints::tulip::heart_on_fire::bomb::heart_exclamation:️:collision:
532;68;:black_heart::black_heart:
533;68;Classic :raising_hands:
534;68;:black_heart:
535;68;:smiling_face_with_heart-eyes:shoes
536;68;Mooi :red_heart:️
537;68;All black always :black_heart:
538;68;:black_heart:
539;68;:fire::fire::red_heart:️
540;69;:bomb::tulip::smiling_face_with_sunglasses::collision::paw_prints::heart_on_fire:
541;69;:smiling_face_with_heart-eyes:
542;69;Would simply die to visit:smiling_face_with_heart-eyes:🥹
543;69;Best showroom
544;69;:clapping_hands::blue_heart:
545;69;How wonderful
546;69;:OK_hand_light_skin_tone::OK_hand_light_skin_tone:
547;69;What a dream :raising_hands:
548;69;Dreamy :white_heart:
549;69;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
550;70;In love :smiling_face_with_heart-eyes:
551;70;:smiling_face_with_sunglasses::collision::paw_prints::tulip::bomb:
552;70;:fire::fire:
553;70;Loooovvee
554;70;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
555;70;:fire:
556;70;You wear it well!
557;70;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
558;70;Dreamy :blue_heart:
559;71;YOU and this lamp:fire:
560;71;:bomb::collision::white_heart::tulip::heart_exclamation:️
561;71;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
562;72;:red_heart:
563;72;Love :red_heart:
564;72;Musa das musas:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
565;72;"look: ""she's ready for tonight / she's something special .. she's a star/ baby looks so fine / you wouldn't say .. we're about to commit a crime / I'm thinking .. I'm gonna f*ck her / like a motherf*cker / fantasy .. reality / you and me .. privacy // cat walk .. body talk / hot s*x .. and whatnot / super model / she's looking straight at me / beautiful .. just like that / secret code .. just like that / soul to soul .. baby is just right for me // I will never forget you / perfection .. obsession .. possession / I will never forget you / connection .. obsession .. protection // staring her hungry lips / let me pour you another drink / she keeps telling me yes / baby keeps telling me yes / the target is already smasged / 10 million dollars cash / of course I got my gun / that was really fun // cat walk .. body talk / hot s*x .. and whatnot / super model / she wanna c*me with me / beautiful .. just like that / secret code .. just like that / soul to soul .. baby is just right for me // I will never forget you / perfection .. obsession .. possession / I will never forget you / connection .. obsession .. protection"" # I will never forget you aka recipe for murder (and if you don't know .. now you know) -BOY-"
566;72;2nd pic got me :heart_on_fire:
567;72;:fire::fire::fire::fire::fire::fire:
568;72;:red_heart:️
569;72;I like that her hair is so similar to mine
570;72;:fire::fire::fire:
571;72;:red_heart:️:red_heart:️:red_heart:️
572;73;:fire::fire:
573;73;6
574;73;You do full body 2 days a week or split like upper one day and lower on the other?
575;73;🫠
576;73;What is the brand of the hat @marianodivaio ?:grinning_face_with_big_eyes:
577;73;:fire::red_heart:️:face_with_open_mouth:
578;73;:flexed_biceps::fire:
579;73;Fashion equals mariano :red_heart:️
580;73;:red_heart:️
581;73;:red_heart:️:red_heart:️:fire:
582;74;Bravo Mariano :red_heart:️:clapping_hands::clapping_hands::clapping_hands::clapping_hands::smiling_face_with_heart-eyes::clapping_hands::clapping_hands::clapping_hands::red_heart:️
583;74;White savior syndrome. When I saw the stories that you posted @marianodivaio while in the Ivory Coast, I was shocked! Like your goal was to show nothing developed and beautiful, but just misery . If it makes you feel good about yourself… well, good for you … I guess
584;74;@marianodivaio our christian friends are trying to spread christianity in Africa while Muslims are also there teaching and spreading Islam. I invite you to read the Quran - start with chapter Mary-  and to Islam Mariano. An excellent translation of the Quran is called 'the clear Quran' get it online or from Amazon.
585;74;@marianodivaio our christian friends are trying to spread christianity in Africa while Muslims are also there teaching and spreading Islam. I invite you to read the Quran - start with chapter Mary-  and to Islam Mariano. An excellent translation of the Quran is called 'the clear Quran' get it online or from Amazon.
586;74;They need MORE that prayers. I wanna get the people in Africa to live in prodjects. Buildings, so they won’t be sleeping on the ground!!! Soon as I get a rich man!!! By the power of God be with you& the occupants there!! My & my husbands will make a change!!!🫶:medium_skin_tone::thumbs_up::kiss_mark:🙏:medium_skin_tone::smiling_face_with_halo:by the giving heart I have in side!!!:clapping_hands::rose::sign_of_the_horns::smiling_face_with_halo:
587;74;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️
588;74;:red_heart:️
589;74;You r amazing :clapping_hands:. Love u seeing what  u do helping people in need :growing_heart:  godbless u I would do the same if I could  financially  I praise :clapping_hands: :raising_hands: :folded_hands: :red_heart:️ :sparkling_heart: u maybe 1 day 4 me as well :winking_face: :grinning_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: :sparkling_heart: :face_blowing_a_kiss: :smiling_face:️ :winking_face: :grinning_face_with_smiling_eyes: :smiling_face_with_smiling_eyes:  lol YOLO :beating_heart: :two_hearts: :grinning_squinting_face: :grinning_face_with_smiling_eyes: :winking_face:
590;75;Bellissimo Gesto Umanitario :clapping_hands::clapping_hands::raising_hands::clapping_hands::clapping_hands::red_heart:️:clapping_hands:
591;75;میشه به ایران هم بیایی مرادر اغوش بگیری
592;75;Bravo :smiling_face_with_heart-eyes::red_heart:️:raising_hands::raising_hands:
593;75;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
594;75;:red_heart:️:red_heart:️
595;75;@man_mdii
596;75;Muito legal!! Ver que Mariano faz parte de um grupo de pessoas que se importam com os menos favorecidos ,tem gente que critica dizendo ser apena uma campanha de marketing mas essas pessoas estão  lá  na sua zona de conforto e apenas criticam e nada fazem . Se todos empresários tivessem a postura que você  tem meu querido teríamos com certeza um mundo melhor. A você dedico minha admiração e respeito.:heart_suit:️:Brazil:
597;75;Ahh ... :red_heart:️:raising_hands::sunflower:
598;75;:folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone: God blesse you :smiling_face_with_heart-eyes:
599;76;Cool :clapping_hands::red_heart:️
600;76;Bello :smiling_face_with_heart-eyes: DM :folded_hands:
601;76;:fire::fire::fire::fire:
602;76;:raising_hands::raising_hands:
603;76;Salve!
604;76;Nice style :clapping_hands:
605;76;Gay
606;76;He looking like a Ramcharan :fire:
607;76;:clapping_hands::clapping_hands::clapping_hands::clapping_hands:
608;76;:camera::clapping_hands::smiling_face_with_sunglasses:
609;77;:red_heart::red_heart::red_heart:
610;77;@gisele  por favor, vê minha msg em privado, estão exterminando TODOS animais de rua do Marrocos por uma chance de ser host na Copa do Mundo em 2030, cerca de 3 milhões de cachorros e já estima-se que uns 10 mil cachorros tenham sido assassinados nas ultimas semanas pelas autoridades de todas cidades do Marrocos!!! :loudly_crying_face:
611;77;:red_heart:️
612;77;Bela foto :face_blowing_a_kiss:
613;77;:blue_heart::blue_heart::blue_heart::blue_heart:
614;77;I love dogs
615;77;:fire::fire::clapping_hands:
616;77;:red_heart:️:red_heart:️
617;77;If you think that, why are you still supporting and promoting companies that test on them? :woman_shrugging_light_skin_tone: @gisele use your power for good.
618;78;Queen :red_heart:
619;78;:red_heart::red_heart::red_heart::red_heart::red_heart:
620;78;Brazil is very big:clapping_hands::clapping_hands::red_heart:️:fire:
621;78;Bravíssima :clapping_hands:
622;78;:clapping_hands::clapping_hands::clapping_hands:
623;78;It absolutely wonderful to see you so happy and living a beautiful life with your children :red_heart:️ :folded_hands::rose:
624;78;It's about priorities, anyone who says that having children doesn't interfere with personal life is lying, only those who truly care for and love a child realize how much attention is needed, and doing this often without the presence of the father is very difficult. Soon the children grow up, she has every right in the world to choose to spend time with her family and be happy. She is beautiful and much admired by all Brazilians, I met Tom through her. Congratulations @gisele May God take care of you and your family I wish all love :raising_hands:
625;78;incredibly beautiful
626;79;:red_heart:️
627;79;sing the flowers song
628;79;:red_heart:️
629;79;Uma boa filha a casa retorna :raising_hands:
630;79;@acbuia ummmm çei
631;79;Gramado e suas hortênsias! Como eu amo, me lembra de quando meus avós costumavam ir para lá! Sempre amaram!
632;79;Between all those flowers you are the most beautiful flowers :fallen_leaf::leaf_fluttering_in_wind:
633;79;:fire::clapping_hands::smiling_face_with_heart-eyes:
634;79;Tosi kiva kuva! :front-facing_baby_chick:
635;79;E essa terra te ama! :red_heart:️:red_heart:️:red_heart:️
636;80;You destroyed my mothers chance of becoming a supermodel and mine
637;80;You’re gonna look great in orange
638;80;Em pensar que sem o grande Naldo nada disso seria possível 🥹 obrigada @as_cronicas_de_naldo_benny 🫶:medium-light_skin_tone:
639;80;Male
640;80;:star-struck::smiling_face_with_heart-eyes:
641;80;I want a body like yours and skin) and also in Miami, and not in Russia:disappointed_face:
642;80;@franco.vania_
643;80;Yea that’s Athena and @adam_demos and @marrty_black and @tombrady ! With my 16 year old. You’re so fuglily I’m laughing OL! Have fun in no man’s land @shivarea
644;81;chеck DM ( hiddеn )
645;82;What size is this blazer plz? Is it 32 or 34?
646;82;Need :white_heart::white_heart:
647;82;Love:red_heart:️
648;82;Obsessed :smiling_face_with_heart-eyes:
649;82;Blazer love
650;82;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
651;82;:comet:️
652;82;Gorgeous :white_heart::dove:
653;82;:black_heart::black_heart:Loveyou
654;83;"Greetings beloved if truly believe in verdic astrology. I have noticed throat and sacral energy chakras blocked in you from the past. 
Send me a message with a picture of your right palm in my DM there’s a lot you need to know about your love life and family it’s important.Namaste"
655;83;@grip2u are you going to make more of this color for the 14 series?!
656;83;Okay, abs!! You are looking :fire::fire: GF! :clapping_hands::clapping_hands:
657;83;:fire::fire::fire:
658;83;:face_with_tears_of_joy:
659;83;If you quit drinking coffee :hot_beverage: you lose that belly gut be gone
660;83;:smiling_face_with_heart-eyes::red_heart:️🫶:medium_skin_tone::hot_beverage:️:hot_beverage:️:hot_beverage:️:hot_beverage:️:smiling_face_with_hearts:
661;83;HAPPY Palm Sunday
662;84;Small pleasures!🫶:medium-light_skin_tone:🫶:medium-light_skin_tone:🫶:medium-light_skin_tone:
663;84;So beautiful
664;84;:fire:
665;84;check dm
666;84;:smiling_face_with_heart-eyes:
667;84;absolutely beautiful :white_heart:
668;84;Italy it’s “the place” full of little beautiful thing.
669;84;In love :smiling_face_with_heart-eyes:
670;84;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
671;85;It makes us sooooo happy to hear about the difference Goldie Locks is making for you! :smiling_face_with_hearts:
672;85;Stunning :smiling_face_with_heart-eyes: Your hair looks amazing!
673;85;Gorgeous :smiling_face_with_heart-eyes:! And where are the lovely jeans from?
674;85;Literal hair goals!  Ordering tonight :raising_hands:
675;85;Weren't you using monat? Did it stop working?
676;85;Goals!
677;85;Your hair looks amazing :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
678;85;Beautiful packaging !
679;85;Hair goals! :sparkles:
680;85;Hair model :smiling_face_with_heart-eyes:
681;86;Love it :smiling_face_with_heart-eyes: DM @embracemodels
682;86;Sweet!
683;86;Awww 🥹🥹
684;86;Cuties :red_heart:️:red_heart:️:red_heart:️
685;86;Oh my little cutie pie!! He's adorable :red_heart:️
686;86;Send pic on @virginia_community
