;id;comments;category
406;51;Minha musa :purple_heart:;1.0
407;51;:fire::fire::fire: love love love;1.0
408;51;:hushed_face:;1.0
409;51;Linda maravilhosa :red_heart:️:red_heart:️:red_heart:️;1.0
410;51;:clapping_hands::clapping_hands::clapping_hands:;1.0
411;52;:bomb::collision::hibiscus::red_heart:️;0.0
412;52;"Deus continue abençoando vocês!!
Saudades Ícaro";0.0
413;52;LINDOS Deus abençoe sempre vcs :red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
414;52;:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:;0.0
415;52;Awwww he is so gorgeous! :blue_heart:;1.0
416;52;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
417;52;🫶:medium-light_skin_tone:🫶:medium-light_skin_tone:🫶:medium-light_skin_tone:;1.0
418;52;Que linda :clapping_hands:;1.0
419;52;E ele é taão lindoooo:smiling_face_with_heart-eyes:;1.0
420;52;Holà Camilla que marca son tus gafas en la ultima foto porfavor ????:red_heart:️:red_heart:️;1.0
421;53;Stunning :smiling_face_with_heart-eyes: like jees;1.0
422;53;:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:;1.0
423;53;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
424;53;:red_heart:️;1.0
425;53;:fire::red_heart:️;1.0
426;53;:red_heart:️;1.0
427;53;I would like to work with you, I have an interesting proposal for you, send me a DM!:clapping_hands:;0.0
428;53;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
429;53;Юбчёнка супер :thumbs_up:;1.0
430;53;:fire:Trés chic:fire:;1.0
431;54;What style do u call this white pants and what kind of fit? Where can we buy it? Is it in amazon?;1.0
432;54;Links;0.0
433;54;Link pls;0.0
434;54;Links;0.0
435;54;Links;0.0
436;54;I just sent you a message with the links!;0.0
437;55;links please;0.0
438;55;Please send me links;0.0
439;55;Links :two_hearts:;0.0
440;55;Links;0.0
441;55;Links;0.0
442;55;I just messaged you the links!;0.0
443;56;é claro que eu já garanti o meu :smiling_face_with_heart-eyes::red_heart:️;1.0
444;56;tô doidaaa por esse casaco !! :white_heart::star-struck:;1.0
445;56;@jeoliiveiraa_ prontíssima pra encarar o friozinho :white_heart::snowflake:️;0.0
446;56;@schayres o casaco mais comfy e perfeito :smiling_face_with_heart-eyes:🫶:light_skin_tone:;0.0
447;57;:red_heart:️;1.0
448;57;Stunner :smiling_face:️:sun_with_face:;1.0
449;57;Nice outfit 🩷;1.0
450;57;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
451;57;Stunning :brown_heart::white_heart:;1.0
452;57;J’adore !;0.0
453;57;loveee :smiling_face_with_heart-eyes:;1.0
454;57;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
455;57;Yes:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
456;57;The baggg:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
457;58;Hey I thinks that’s beautiful to see but please have a look into these horses eyes and rethink what you’re supporting here :face_blowing_a_kiss:;0.0
458;58;Lijkt bijna Spaanse rijschool;0.0
459;58;:smiling_face_with_heart-eyes:;1.0
460;58;:smiling_face_with_heart-eyes:;1.0
461;58;Amazing content :fire: please DM me!;0.0
462;58;Beautiful! I have horse riding photos coming up soon :smiling_face_with_heart-eyes::red_heart:️;1.0
463;58;S:smiling_face_with_heart-eyes: BEAUTIFUL;1.0
464;58;:white_heart::white_heart::white_heart:;1.0
465;58;:white_heart:;1.0
466;58;:smiling_face_with_heart-eyes:Beauty;1.0
467;59;mds como eu odeio ser pobre;0.0
468;59;Perfeição :smiling_face_with_heart-eyes:;1.0
469;59;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
470;59;Perfeito;0.0
471;59;Sucesso :smiling_face_with_heart-eyes:;1.0
472;59;tudoooo :fire:;1.0
473;59;:fire::fire::fire:;1.0
474;59;perfeito demaissssssss :red_heart:️:red_heart:️:red_heart:️;1.0
475;59;@tamy.latuf a gente AMAA :two_hearts:;0.0
476;60;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
477;60;@nahcardoso :red_heart:️;0.0
478;60;oiii gente, vai ter reposição do vestido ingrid com abertura nas costas?;1.0
479;60;tudoooo :fire:;1.0
480;60;euuuu!;0.0
481;60;@gabriellafrota vaiii sim Gab, além de vários outros parecidos e beeem lindos! :red_heart:️;0.0
482;61;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
483;61;Que perfeição;0.0
484;61;Vai ter repo do body Ibiza tamanho P?;1.0
485;61;tem época que vcs tão arrasando, mas tem época que..;0.0
486;61;Já comprei o meu :bikini: :fire::red_heart:️;1.0
487;61;@jack_loppes_ esse drop tá TUDO! :smiling_face_with_heart-eyes::two_hearts:;0.0
488;62;I have a proposal for you, if you are interested send me a message and I will tell you what it is about;0.0
489;62;:smiling_face_with_heart-eyes:;1.0
490;62;:smiling_face_with_heart-eyes:;1.0
491;62;Where are these beautiful trousers from?! Such a great look :white_heart::white_heart::white_heart:;1.0
492;62;:black_heart::black_heart::black_heart:;1.0
493;62;Love this look! :white_heart:;1.0
494;62;It’s the coat for me :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
495;63;This blazer and the best shoulders:smiling_face_with_heart-eyes:;1.0
496;63;Gorgeous!!;0.0
497;63;:smiling_face_with_heart-eyes:;1.0
498;63;Iconic! :black_heart:;1.0
499;63;@annabelrosendahl :white_heart::white_heart:;1.0
500;64;:smiling_face_with_heart-eyes:;1.0
501;64;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
502;64;:smiling_face_with_heart-eyes::coat:;1.0
503;64;:white_heart:;1.0
504;64;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
505;64;:black_heart:;1.0
506;64;:fire::fire:;1.0
507;65;A dream! :red_heart:️:raising_hands:;1.0
508;65;Amazing :smiling_face_with_heart-eyes:;1.0
509;65;🥹:red_heart:️:people_hugging:;1.0
510;65;beauty:smiling_face_with_heart-eyes:;1.0
511;65;:black_heart::white_heart::black_heart:;1.0
512;65;Love it :white_heart:;1.0
513;65;Ooooh ik nu ook!;0.0
514;65;@beatrice.gutu :red_heart:️:red_heart:️;0.0
515;66;:white_heart::smiling_face_with_sunglasses::tulip::heart_on_fire::collision:;1.0
516;66;Gorgeous look:white_heart::black_heart:;1.0
517;66;Mooi!;0.0
518;66;Chic;0.0
519;66;Stunning :white_heart::white_heart:;1.0
520;67;Zou je op m’n DM willen reageren! :smiling_face_with_smiling_eyes:;0.0
521;67;:two_hearts::two_hearts:;1.0
522;67;:heart_exclamation:️:tulip::paw_prints::collision::white_heart::heart_on_fire:;1.0
523;67;Lijkt op Nouel als baby;0.0
524;67;Her eyes :eye:️ :eye:️ :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:!;0.0
525;67;looooove itt;0.0
526;67;I want thissss;0.0
527;67;:smiling_face_with_heart-eyes:;1.0
528;67;Those eyes. She’s adorable.;0.0
529;67;Ahhhh Olive is te schattig :red_heart:️;1.0
530;68;:black_heart::black_heart::black_heart:;1.0
531;68;:paw_prints::tulip::heart_on_fire::bomb::heart_exclamation:️:collision:;1.0
532;68;:black_heart::black_heart:;1.0
533;68;Classic :raising_hands:;1.0
534;68;:black_heart:;1.0
535;68;:smiling_face_with_heart-eyes:shoes;1.0
536;68;Mooi :red_heart:️;1.0
537;68;All black always :black_heart:;1.0
538;68;:black_heart:;1.0
539;68;:fire::fire::red_heart:️;1.0
540;69;:bomb::tulip::smiling_face_with_sunglasses::collision::paw_prints::heart_on_fire:;0.0
541;69;:smiling_face_with_heart-eyes:;1.0
542;69;Would simply die to visit:smiling_face_with_heart-eyes:🥹;1.0
543;69;Best showroom;0.0
544;69;:clapping_hands::blue_heart:;1.0
545;69;How wonderful;0.0
546;69;:OK_hand_light_skin_tone::OK_hand_light_skin_tone:;1.0
547;69;What a dream :raising_hands:;1.0
548;69;Dreamy :white_heart:;1.0
549;69;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
550;70;In love :smiling_face_with_heart-eyes:;1.0
551;70;:smiling_face_with_sunglasses::collision::paw_prints::tulip::bomb:;0.0
552;70;:fire::fire:;1.0
553;70;Loooovvee;0.0
554;70;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
555;70;:fire:;1.0
556;70;You wear it well!;0.0
557;70;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
558;70;Dreamy :blue_heart:;1.0
559;71;YOU and this lamp:fire:;1.0
560;71;:bomb::collision::white_heart::tulip::heart_exclamation:️;1.0
561;71;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
562;72;:red_heart:;1.0
563;72;Love :red_heart:;1.0
564;72;Musa das musas:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
565;72;"look: ""she's ready for tonight / she's something special .. she's a star/ baby looks so fine / you wouldn't say .. we're about to commit a crime / I'm thinking .. I'm gonna f*ck her / like a motherf*cker / fantasy .. reality / you and me .. privacy // cat walk .. body talk / hot s*x .. and whatnot / super model / she's looking straight at me / beautiful .. just like that / secret code .. just like that / soul to soul .. baby is just right for me // I will never forget you / perfection .. obsession .. possession / I will never forget you / connection .. obsession .. protection // staring her hungry lips / let me pour you another drink / she keeps telling me yes / baby keeps telling me yes / the target is already smasged / 10 million dollars cash / of course I got my gun / that was really fun // cat walk .. body talk / hot s*x .. and whatnot / super model / she wanna c*me with me / beautiful .. just like that / secret code .. just like that / soul to soul .. baby is just right for me // I will never forget you / perfection .. obsession .. possession / I will never forget you / connection .. obsession .. protection"" # I will never forget you aka recipe for murder (and if you don't know .. now you know) -BOY-";0.0
566;72;2nd pic got me :heart_on_fire:;1.0
567;72;:fire::fire::fire::fire::fire::fire:;1.0
568;72;:red_heart:️;1.0
569;72;I like that her hair is so similar to mine;0.0
570;72;:fire::fire::fire:;1.0
571;72;:red_heart:️:red_heart:️:red_heart:️;1.0
572;73;:fire::fire:;1.0
573;73;6;0.0
574;73;You do full body 2 days a week or split like upper one day and lower on the other?;0.0
575;73;🫠;0.0
576;73;What is the brand of the hat @marianodivaio ?:grinning_face_with_big_eyes:;1.0
577;73;:fire::red_heart:️:face_with_open_mouth:;1.0
578;73;:flexed_biceps::fire:;1.0
579;73;Fashion equals mariano :red_heart:️;1.0
580;73;:red_heart:️;1.0
581;73;:red_heart:️:red_heart:️:fire:;1.0
582;74;Bravo Mariano :red_heart:️:clapping_hands::clapping_hands::clapping_hands::clapping_hands::smiling_face_with_heart-eyes::clapping_hands::clapping_hands::clapping_hands::red_heart:️;0.0
583;74;White savior syndrome. When I saw the stories that you posted @marianodivaio while in the Ivory Coast, I was shocked! Like your goal was to show nothing developed and beautiful, but just misery . If it makes you feel good about yourself… well, good for you … I guess;0.0
584;74;@marianodivaio our christian friends are trying to spread christianity in Africa while Muslims are also there teaching and spreading Islam. I invite you to read the Quran - start with chapter Mary-  and to Islam Mariano. An excellent translation of the Quran is called 'the clear Quran' get it online or from Amazon.;0.0
585;74;@marianodivaio our christian friends are trying to spread christianity in Africa while Muslims are also there teaching and spreading Islam. I invite you to read the Quran - start with chapter Mary-  and to Islam Mariano. An excellent translation of the Quran is called 'the clear Quran' get it online or from Amazon.;0.0
586;74;They need MORE that prayers. I wanna get the people in Africa to live in prodjects. Buildings, so they won’t be sleeping on the ground!!! Soon as I get a rich man!!! By the power of God be with you& the occupants there!! My & my husbands will make a change!!!🫶:medium_skin_tone::thumbs_up::kiss_mark:🙏:medium_skin_tone::smiling_face_with_halo:by the giving heart I have in side!!!:clapping_hands::rose::sign_of_the_horns::smiling_face_with_halo:;0.0
587;74;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
588;74;:red_heart:️;1.0
589;74;You r amazing :clapping_hands:. Love u seeing what  u do helping people in need :growing_heart:  godbless u I would do the same if I could  financially  I praise :clapping_hands: :raising_hands: :folded_hands: :red_heart:️ :sparkling_heart: u maybe 1 day 4 me as well :winking_face: :grinning_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: :sparkling_heart: :face_blowing_a_kiss: :smiling_face:️ :winking_face: :grinning_face_with_smiling_eyes: :smiling_face_with_smiling_eyes:  lol YOLO :beating_heart: :two_hearts: :grinning_squinting_face: :grinning_face_with_smiling_eyes: :winking_face:;1.0
590;75;Bellissimo Gesto Umanitario :clapping_hands::clapping_hands::raising_hands::clapping_hands::clapping_hands::red_heart:️:clapping_hands:;0.0
591;75;میشه به ایران هم بیایی مرادر اغوش بگیری;0.0
592;75;Bravo :smiling_face_with_heart-eyes::red_heart:️:raising_hands::raising_hands:;1.0
593;75;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
594;75;:red_heart:️:red_heart:️;1.0
595;75;@man_mdii;0.0
596;75;Muito legal!! Ver que Mariano faz parte de um grupo de pessoas que se importam com os menos favorecidos ,tem gente que critica dizendo ser apena uma campanha de marketing mas essas pessoas estão  lá  na sua zona de conforto e apenas criticam e nada fazem . Se todos empresários tivessem a postura que você  tem meu querido teríamos com certeza um mundo melhor. A você dedico minha admiração e respeito.:heart_suit:️:Brazil:;0.0
597;75;Ahh ... :red_heart:️:raising_hands::sunflower:;1.0
598;75;:folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone: God blesse you :smiling_face_with_heart-eyes:;1.0
599;76;Cool :clapping_hands::red_heart:️;1.0
600;76;Bello :smiling_face_with_heart-eyes: DM :folded_hands:;0.0
601;76;:fire::fire::fire::fire:;1.0
602;76;:raising_hands::raising_hands:;1.0
603;76;Salve!;0.0
604;76;Nice style :clapping_hands:;1.0
605;76;Gay;0.0
606;76;He looking like a Ramcharan :fire:;1.0
607;76;:clapping_hands::clapping_hands::clapping_hands::clapping_hands:;0.0
608;76;:camera::clapping_hands::smiling_face_with_sunglasses:;1.0
609;77;:red_heart::red_heart::red_heart:;1.0
610;77;@gisele  por favor, vê minha msg em privado, estão exterminando TODOS animais de rua do Marrocos por uma chance de ser host na Copa do Mundo em 2030, cerca de 3 milhões de cachorros e já estima-se que uns 10 mil cachorros tenham sido assassinados nas ultimas semanas pelas autoridades de todas cidades do Marrocos!!! :loudly_crying_face:;0.0
611;77;:red_heart:️;1.0
612;77;Bela foto :face_blowing_a_kiss:;1.0
613;77;:blue_heart::blue_heart::blue_heart::blue_heart:;1.0
614;77;I love dogs;0.0
615;77;:fire::fire::clapping_hands:;1.0
616;77;:red_heart:️:red_heart:️;1.0
617;77;If you think that, why are you still supporting and promoting companies that test on them? :woman_shrugging_light_skin_tone: @gisele use your power for good.;0.0
618;78;Queen :red_heart:;1.0
619;78;:red_heart::red_heart::red_heart::red_heart::red_heart:;1.0
620;78;Brazil is very big:clapping_hands::clapping_hands::red_heart:️:fire:;1.0
621;78;Bravíssima :clapping_hands:;1.0
622;78;:clapping_hands::clapping_hands::clapping_hands:;1.0
623;78;It absolutely wonderful to see you so happy and living a beautiful life with your children :red_heart:️ :folded_hands::rose:;0.0
624;78;It's about priorities, anyone who says that having children doesn't interfere with personal life is lying, only those who truly care for and love a child realize how much attention is needed, and doing this often without the presence of the father is very difficult. Soon the children grow up, she has every right in the world to choose to spend time with her family and be happy. She is beautiful and much admired by all Brazilians, I met Tom through her. Congratulations @gisele May God take care of you and your family I wish all love :raising_hands:;0.0
625;78;incredibly beautiful;0.0
626;79;:red_heart:️;1.0
627;79;sing the flowers song;0.0
628;79;:red_heart:️;1.0
629;79;Uma boa filha a casa retorna :raising_hands:;1.0
630;79;@acbuia ummmm çei;0.0
631;79;Gramado e suas hortênsias! Como eu amo, me lembra de quando meus avós costumavam ir para lá! Sempre amaram!;0.0
632;79;Between all those flowers you are the most beautiful flowers :fallen_leaf::leaf_fluttering_in_wind:;1.0
633;79;:fire::clapping_hands::smiling_face_with_heart-eyes:;1.0
634;79;Tosi kiva kuva! :front-facing_baby_chick:;1.0
635;79;E essa terra te ama! :red_heart:️:red_heart:️:red_heart:️;0.0
636;80;You destroyed my mothers chance of becoming a supermodel and mine;0.0
637;80;You’re gonna look great in orange;1.0
638;80;Em pensar que sem o grande Naldo nada disso seria possível 🥹 obrigada @as_cronicas_de_naldo_benny 🫶:medium-light_skin_tone:;0.0
639;80;Male;0.0
640;80;:star-struck::smiling_face_with_heart-eyes:;1.0
641;80;I want a body like yours and skin) and also in Miami, and not in Russia:disappointed_face:;0.0
642;80;@franco.vania_;0.0
643;80;Yea that’s Athena and @adam_demos and @marrty_black and @tombrady ! With my 16 year old. You’re so fuglily I’m laughing OL! Have fun in no man’s land @shivarea;0.0
